pmid,title,abstract,year,journal,doi,publication_date,authors,keywords,alignment_score,tfidf_alignment_score,is_outlier
34631452,Machine learning in orthopaedic surgery.,"Artificial intelligence and machine learning in orthopaedic surgery has gained mass interest over the last decade or so. In prior studies, researchers have demonstrated that machine learning in orthopaedics can be used for different applications such as fracture detection, bone tumor diagnosis, detecting hip implant mechanical loosening, and grading osteoarthritis. As time goes on, the utility of artificial intelligence and machine learning algorithms, such as deep learning, continues to grow and expand in orthopaedic surgery. The purpose of this review is to provide an understanding of the concepts of machine learning and a background of current and future orthopaedic applications of machine learning in risk assessment, outcomes assessment, imaging, and basic science fields. In most cases, machine learning has proven to be just as effective, if not more effective, than prior methods such as logistic regression in assessment and prediction. With the help of deep learning algorithms, such as artificial neural networks and convolutional neural networks, artificial intelligence in orthopaedics has been able to improve diagnostic accuracy and speed, flag the most critical and urgent patients for immediate attention, reduce the amount of human error, reduce the strain on medical professionals, and improve care. Because machine learning has shown diagnostic and prognostic uses in orthopaedic surgery, physicians should continue to research these techniques and be trained to use these methods effectively in order to improve orthopaedic treatment.",2021,World journal of orthopedics,10.5312/wjo.v12.i9.685,2021-09-18,Simon P Lalehzarian; Anirudh K Gowd; Joseph N Liu,Artificial intelligence; Deep learning; Machine learning; Orthopaedic surgery; Supervised learning; Unsupervised learning,0.5408270036872583,0.13049097425600667,True
34631451,Virtual orthopedic assessment: Main principles and specific regions.,"Telemedicine was originally created as a way to treat patients who were located in remote places far away from local health facilities or in areas with shortages of medical professionals. Telemedicine is still used today to address those problems, and is increasingly becoming a tool for convenient medical care. With the emergence of pandemics, telemedicine became almost a mandatory and valuable option for continuing to provide medical care in various specialties. As the threat of pandemic progress has continued for months and may continue for years, it is essential to validate existing tools to maintain clinical assessment and patient treatment to avoid negative consequences of the lack of medical follow-up. Therefore, the establishment of a virtual assessment technique that can be conducted effectively is of outmost importance as a way of adapting to the current situation. This study evaluated the role of telemedicine in the assessment of various orthopedic pathologies by means of a systematic virtual evaluation.",2021,World journal of orthopedics,10.5312/wjo.v12.i9.672,2021-09-18,Khaled M Emara; Ramy Ahmed Diab; Mohamed Amr; Shady Abdelghaffar Mahmoud; Mohamed Nour; Ahmed Abdelsalam; Mahmoud Ahmed Elshobaky; Mona Farhan; Mostafa Gemeah; Ahmed K Emara,Epidemic diseases; Orthopedics; Telemedicine; Virtual assessment,0.3940277937110452,0.11772946402344835,False
34631450,Current concepts in the management of bisphosphonate associated atypical femoral fractures.,"Bisphosphonates are a class of drugs used as the mainstay of treatment for osteoporosis. Bisphosphonates function by binding to hydroxyapatite, and subsequently targeting osteoclasts by altering their ability to resorb and remodel bone. Whilst aiming to reduce the risk of fragility fractures, bisphosphonates have been associated with atypical insufficiency fractures, specifically in the femur. Atypical femoral fractures occur distal to the lesser trochanter, until the supracondylar flare. There are a number of the differing clinical and radiological features between atypical femoral fractures and osteoporotic femoral fractures, indicating that there is a distinct difference in the respective underlying pathophysiology. At the point of presentation of an atypical femoral fracture, bisphosphonate should be discontinued. This is due to the proposed inhibition of osteoclasts and apoptosis, resulting in impaired callus healing. Conservative management consists primarily of cessation of bisphosphonate therapy and partial weightbearing activity. Nutritional deficiencies should be investigated and appropriately corrected, most notably dietary calcium and vitamin D. Currently there is no established treatment guidelines for either complete or incomplete fractures. There is agreement in the literature that nonoperative management of bisphosphonate-associated femoral fractures conveys poor outcomes. Currently, the favoured methods of surgical fixation are cephalomedullary nailing and plate fixation. Newer techniques advocate the use of both modalities as it gives the plate advantage of best reducing the fracture and compressing the lateral cortex, with the support of the intramedullary nail to stabilise an atypical fracture with increased ability to load-share, and a reduced bending moment across the fracture site. The evidence suggests that cephalomedullary nailing of the fracture has lower revision rates. However, it is important to appreciate that the anatomical location and patient factors may not always allow for this. Although causation between bisphosphonates and atypical fractures is yet to be demonstrated, there is a growing evidence base to suggest a higher incidence to atypical femoral fractures in patients who take bisphosphonates. As we encounter a growing co-morbid elderly population, the prevalence of this fracture-type will likely increase. Therefore, it is imperative clinicians continue to be attentive of atypical femoral fractures and treat them effectively.",2021,World journal of orthopedics,10.5312/wjo.v12.i9.660,2021-09-18,Branavan Rudran; Jonathan Super; Rajan Jandoo; Victor Babu; Soosai Nathan; Edward Ibrahim; Anatole Vilhelm Wiik,Atypical femoral fracture; Atypical fracture; Bisphosphonates; Osteoporosis; Surgical fixation,0.39687467870697757,0.11171029220806349,False
34631449,Effects of sclerostin antibody on bone healing.,"Promoting bone healing after a fracture has been a frequent subject of research. Recently, sclerostin antibody (Scl-Ab) has been introduced as a new anabolic agent for the treatment of osteoporosis. Scl-Ab activates the canonical Wnt (cWnt)-β-catenin pathway, leading to an increase in bone formation and decrease in bone resorption. Because of its rich osteogenic effects, preclinically, Scl-Ab has shown positive effects on bone healing in rodent models; researchers have reported an increase in bone mass, mechanical strength, histological bone formation, total mineralized callus volume, bone mineral density, neovascularization, proliferating cell nuclear antigen score, and bone morphogenic protein expression at the fracture site after Scl-Ab administration. In addition, in a rat critical-size femoral-defect model, the Scl-Ab-treated group demonstrated a higher bone healing rate. On the other hand, two clinical reports have researched Scl-Ab in bone healing and failed to show positive effects in the femur and tibia. This review discusses why Scl-Ab appears to be effective in animal models of fracture healing and not in clinical cases.",2021,World journal of orthopedics,10.5312/wjo.v12.i9.651,2021-09-18,Atsushi Mihara; Kiminori Yukata; Toshihiro Seki; Ryuta Iwanaga; Norihiro Nishida; Kenzo Fujii; Yuji Nagao; Takashi Sakai,Canonical Wnt-β-catenin pathway; Fracture healing; Osteoporosis; Romosozumab; Sclerostin antibody,0.4034630874203191,0.0715884190491046,False
34631448,Jones type fifth metatarsal fracture fixation in athletes: A review and current concept.,"Jones type fifth metatarsal fracture is a common occurrence among athletes at all levels. These fractures may occur due to several mechanisms, but inversions and twisting injuries are considered some of the leading causes in sports. However, while Jones fracture incidences are frequent in the sporting world, there is still a lack of consensus on how such fractures should be effectively managed. There are numerous treatment options for patients with fifth metatarsal Jones fractures. The role of nonoperative treatment remains controversial, with concerns about delayed union and nonunion. Surgical stabilization of metatarsal Jones fractures is therefore often recommended for athletes, as it is often associated with a low number of complications and a higher rate of union than nonoperative management. This review will focus on literature regarding the prevalence of Jones type fifth metatarsal fracture, alongside the efficacy of both conservative and surgical treatment within this population.",2021,World journal of orthopedics,10.5312/wjo.v12.i9.640,2021-09-18,Mohammad Albloushi; Amer Alshanqiti; Mohammad Qasem; Andreas Abitbol; Thomas Gregory,Athletes; Fifth Metatarsal; Fracture; Jones fracture; Rehabilitation; Surgery,0.3614416616636116,0.0700116345595698,False
34631447,Hip prosthetic loosening: A very personal review.,"Hip prosthetic loosening is often difficult to detect at an early stage, and there has been uncertainty for a long time as to when the loosening occurs and thus to the basic causes. By comparing different diagnostic methods, we found that loosening is best defined as prosthetic migration and measured by radiostereometric analysis. Convincing evidence indicates that poor interlock, poor bone quality, and resorption of a necrotic bone bed may initiate loosening during or shortly after surgery; this forms the basis of the theory of early loosening. Biomechanical factors do affect the subsequent progression of loosening, which may increase subclinically during a long period of time. Eventually, the loosening may be detected on standard radiographs and may be interpreted as late loosening but should to be interpreted as late detection of loosening. The theory of early loosening explains the rapid early migration, the development of periprosthetic osteolysis and granulomas, the causality between wear and loosening, and largely the epidemiology of clinical failure of hip prostheses. Aspects discussed are definition of loosening, the pattern of early migration, the choice of migration threshold, the current understanding of loosening, a less exothermic bone cement, cemented taper-slip stems, a new exciting computed tomography-based technique for simpler implant migration studies, and research suggestions.",2021,World journal of orthopedics,10.5312/wjo.v12.i9.629,2021-09-18,Bengt Mjöberg,Bone cements; Bone resorption; Hip prosthesis; Prosthesis failure; Radionuclide imaging; Radiostereometric analysis,0.3897551865643088,0.10460857724543694,False
34631446,Coronaviruses: An overview with special emphasis on COVID-19 outbreak with musculoskeletal manifestations.,"An acute respiratory illness caused by a novel coronavirus, namely, severe acute respiratory syndrome coronavirus 2, the virus that causes coronavirus disease 2019 (COVID-19), began spreading across China in late December 2019. The disease gained global attention as it spread worldwide. Since the COVID-19 pandemic began, many studies have focused on the impact of the disease on conditions such as diabetes, cardiovascular disease, pulmonary disorders, and renal malfunction. However, few studies have focused on musculoskeletal disorders related to COVID-19 infection. In this review, we update the current knowledge on the coronavirus with special reference to its effects during and after the pandemic on musculoskeletal aliments, which may inform clinical practice.",2021,World journal of orthopedics,10.5312/wjo.v12.i9.620,2021-09-18,Sabir Ali; Ajai Singh; Nayeem Sharief; Manish Yadav; Salma Siddiqui; Vaishnavi Pandey; Archana Raikwar; Anamika Singh,COVID-19; Coronaviruses; Infection; Musculoskeletal; Orthopaedics; Pandemic,0.22060599218538687,0.0775694887287603,False
34485106,Safety and efficacy of surgical hip dislocation in managing femoral head fractures: A systematic review and meta-analysis.,"BACKGROUND: Femoral head fractures (FHFs) are considered relatively uncommon injuries; however, open reduction and internal fixation is preferred for most displaced fractures. Several surgical approaches had been utilized with controversial results; surgical hip dislocation (SHD) is among these approaches, with the reputation of being demanding and leading to higher complication rates. AIM: To determine the efficacy and safety of SHD in managing FHFs by reviewing the results reported in the literature. METHODS: Major databases including PubMed, Embase, Web of Science, and Cochrane Central Register of Controlled Trials were searched to identify studies reporting on outcomes of SHD utilized as an approach in treating FHFs. We extracted basic studies data, surgery-related data, functional outcomes, radiological outcomes, and postoperative complications. We calculated the mean differences for continuous data with 95% confidence intervals for each outcome and the odds ratio with 95% confidence intervals for binary outcomes. P < 0.05 was considered significant. RESULTS: Our search retrieved nine studies meeting our inclusion criteria, with a total of 129 FHFs. The results of our analysis revealed that the average operation time was 123.74 min, while the average blood loss was 491.89 mL. After an average follow-up of 38.4 mo, a satisfactory clinical outcome was achieved in 85% of patients, with 74% obtained anatomical fracture reduction. Overall complication rate ranged from 30% to 86%, with avascular necrosis, heterotopic ossification, and osteoarthritis being the most common complications occurring at an incidence of 12%, 25%, and 16%, respectively. Trochanteric flip osteotomy nonunion and trochanteric bursitis as a unique complication of SHD occurred at an incidence of 3.4% and 3.8%, respectively. CONCLUSION: The integration of SHD approach for dealing with FHFs offered acceptable functional and radiological outcomes with a wide range of safety in regards to the hip joint vascularity and the development of avascular necrosis, the formation of heterotopic ossification, and the development of posttraumatic osteoarthritis; however, it still carries its unique risk of trochanteric flip osteotomy nonunion and persistent lateral thigh pain.",2021,World journal of orthopedics,10.5312/wjo.v12.i8.604,2021-08-18,Ahmed A Khalifa; Mohamed A Haridy; Ali Fergany,Femoral head; Ganz; Meta-analysis; Pipkin fracture; Surgical hip dislocation; Systematic review,0.5055459105150163,0.11707495427808876,False
34485105,Complications in growth-friendly spinal surgeries for early-onset scoliosis: Literature review.,"BACKGROUND: The treatments for early-onset scoliosis (EOS), defined as curvature of the spine with onset before 10 years of age, continue to pose a great challenge for pediatric orthopedics. The treatment goals for EOS include minimizing spinal deformity while maximizing thoracic volume and pulmonary function. Different surgical techniques have different advantages and drawbacks; however, the two major concerns in the management of EOS are repeated surgeries and complications. AIM: To review the current literature to assess the safety of EOS surgical treatment in terms of the rate of complications and unplanned surgeries. METHODS: In January 2021 two independent reviewers systematically searched three electronic medical databases (PubMed, the Cochrane Library, and Embase) for relevant articles. Every step of the review was done according to Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines. Due to the heterogeneity of articles and topics after data analysis, a descriptive (synthetic) analysis was performed. RESULTS: A total of 2136 articles were found. Forty articles were included in this systematic review, after applying our inclusion and exclusion criteria. EOS surgery has a varying but high rate of complications. The most frequent complications were categorized as implant (54%), general (17%), wound (15%) and alignment (12%). The rate of complications might have been even higher than reported, as some authors do not report all types of complications. About 54% of patients required unplanned surgeries due to complications, which comprised 15% of all surgeries. CONCLUSION: The literature concerning the definitions, collection, and interpretation of data regarding EOS surgery complications is often difficult to interpret. This creates problems in the comparison, analysis, and improvement of spine surgery practice. Additionally, this observation indicates that data on the incidence of complications can be underestimated, and should be interpreted with caution. Awareness of the high rate of complications of EOS surgery is crucial, and an optimal strategy for prevention should become a priority.",2021,World journal of orthopedics,10.5312/wjo.v12.i8.584,2021-08-18,Michał Latalski; Marek Fatyga; Ireneusz Sowa; Magdalena Wojciak; Grzegorz Starobrat; Anna Danielewicz,Complications; Growth-friendly implant; Scoliosis; Spine; Surgery; Treatment,0.4530683027961298,0.17854245239032274,False
34485104,Limb lengthening with PRECICE magnetic nail in pediatric patients: A systematic review.,"BACKGROUND: Limb lengthening techniques play an increasingly important role in the pediatric orthopedic field. The principles of the osteogenesis distraction bonded traditionally with external fixators; however, the recent deployment of fully implantable systems has been able to overcome severities related to external fixators. The PRECICE ® is an implantable limb lengthening intramedullary nail system that is remotely controlled and magnetically driven. AIM: To review the current literature available on this matter in order to assess the PRECICE clinical and radiological outcomes and its possible complications in a population of pediatric patients undergoing limb lengthening. METHODS: Only five studies met the inclusion criteria and were consequently included in the review for a total of 131 patients and 135 femurs. The clinical and radiological outcomes of interest were: the main lengthening obtained, the distraction rate, the period of time to full weight bearing, the consolidation index, and the Association for the Study and Application of Methods of Ilizarov score. RESULTS: In conclusion, data collected from the articles under investigation were comparable with the exception of the consolidation index. Unfortunately, the study population was too small and the patients' follow-up was too short to make definitive conclusions. CONCLUSION: This review shows that the PRECICE Nail System is still a therapeutic challenge in limb lengthening for pediatric orthopedic surgeons; however, careful pre-operative planning and an accurate surgical technique could allow the correction of more complex deformities with a low rate of complications.",2021,World journal of orthopedics,10.5312/wjo.v12.i8.575,2021-08-18,Giulia Masci; Osvaldo Palmacci; Raffaele Vitiello; Nadia Bonfiglio; Maria Beatrice Bocchi; Valerio Cipolloni; Giulio Maccauro; Enrico Pola,Deformities; Dysmetria; Limbs lengthening; Nail; PRECICE; Pediatric,0.41241959723367083,0.14742383659353642,False
34485103,Performance of alpha-defensin lateral flow test after synovial fluid centrifugation for diagnosis of periprosthetic knee infection.,"BACKGROUND: The quantitative alpha-defensin enzyme-linked immunosorbent assay (ELISA) demands a prior synovial fluid centrifugation, whereas this processing is not routinely required prior to the alpha-defensin lateral flow test. AIM: To evaluate whether a prior synovial fluid centrifugation could lead the lateral flow performance to achieve comparable results to ELISA during periprosthetic joint infection (PJI) diagnosis. METHODS: Fifty-three cases were included in this study: 22 classified as PJI and 31 classified as aseptic cases, according to Musculoskeletal Infection Society 2013 criteria. Synovial fluid samples were submitted to centrifugation, and the supernatant was evaluated by ELISA and lateral flow tests. The sensitivity (SE), specificity (SP) and accuracy of each method were calculated as well as the agreement between those two methods. RESULTS: In all of the 31 samples from aseptic patients, alpha-defensin ELISA and lateral flow tests showed negative results for infection. Regarding the 22 infected patients, the lateral flow test was positive in 19 cases (86.4%) and the ELISA was positive in 21 (95.5%). Sensibility, SP and accuracy were, respectively, 86.4% (95%CI: 65.1%-97.1%), 100% (95%CI: 88.8%-100%) and 93.2% (95%CI: 82.8%-98.3%) for the lateral flow test and 95.5% (95%CI: 77.2%-99.9%), 100% (95%CI: 88.8%-100%) and 98.1% (95%CI: 89.9%-100%) for ELISA. An agreement of 96.2% between those methods were observed. No statistical difference was found between them ( P = 0.48). CONCLUSION: Alpha-defensin lateral flow test showed high SE, SP and accuracy after a prior synovial fluid centrifugation, achieving comparable results to ELISA. Considering the lower complexity of the lateral flow and its equivalent performance obtained in this condition, a prior centrifugation might be added as a valuable step to enhance the PJI diagnosis.",2021,World journal of orthopedics,10.5312/wjo.v12.i8.565,2021-08-18,Rodrigo Calil Teles Abdo; Riccardo Gomes Gobbi; Chilan Bou Ghosson Leite; Sandra Gofinet Pasoto; Elaine Pires Leon; Ana Lucia Lei Munhoz Lima; Eloisa Bonfa; José Ricardo Pécora; Marco Kawamura Demange,Alpha-defensin; Alpha-defensin lateral flow; Periprosthetic joint infection,0.18766887784892883,0.05751506233676619,False
34485102,Thromboelastography in elective total hip arthroplasty.,"BACKGROUND: Hypercoagulability plays an important role in predisposing patients to venous thromboembolism (VTE) after total hip arthroplasty (THA). We used thromboelastography (TEG) to examine the coagulation status of patients undergoing THA. AIM: To examine coagulation as measured by TEG in patients undergoing THA who received standard VTE chemoprophylaxis with enoxaparin. METHODS: After ethical approval, we performed a retrospective analysis of data collected in patients undergoing primary elective THA. We analyzed TEG data on samples performed before skin incision, intraoperatively and for 5 d postoperatively. Conventional coagulation tests were performed preoperatively and on postoperative day 5. RESULTS: Twenty patients undergoing general anesthesia and 32 patients undergoing spinal anesthesia (SA) were included. TEG demonstrated a progressively hypercoagulable state postoperatively, characterized by elevated maximum amplitude. TEG also demonstrated transient intraoperative hypercoagulability in patients receiving SA. In contrast, conventional coagulation tests were normal in all patients, pre- and postoperatively, except for an increase in plasma fibrinogen day 5 postoperatively. CONCLUSION: Despite VTE prophylaxis, patients following total hip replacement remain in a hypercoagulable state as measured by both TEG and conventional tests. This group may benefit from more optimal anticoagulation and/or additional perioperative hemostatic monitoring, via TEG or otherwise.",2021,World journal of orthopedics,10.5312/wjo.v12.i8.555,2021-08-18,Patryck Lloyd-Donald; Wen-Shen Lee; Guo-Ming Liu; Rinaldo Bellomo; Larry McNicol; Laurence Weinberg,Anesthesia; Hip arthroplasty; Hypercoagulability; Orthopedic; Surgery; Thrombelastography,0.3303145029447645,0.03783658178481036,False
34485101,Fibula pro-tibia vs standard locking plate fixation in an ankle fracture saw bone model.,"BACKGROUND: Locking plate fixation in osteoporotic ankle fractures may fail due to cut-out or metalwork failure. Fibula pro-tibia fixation was a technique prior to the advent of locking plates that was used to enhance stability in ankle fractures by achieving tri or tetra-cortical fixation. With locking plates, the strength of this fixation construct can be further enhanced. There is lack of evidence currently on the merits of tibia-pro-fibula augmented locking plate fixation of unstable ankle fractures. AIM: To assess if there is increased strength to failure, in an ankle fracture saw bone model, with a fibula pro-tibia construct when compared with standard locking plate fixation. METHODS: Ten osteoporotic saw bones with simulated supination external rotation injuries were used. Five saw bones were fixed with standard locking plates whilst the other 5 saw bones were fixed with locking plates in a fibula pro-tibia construct. The fibula pro-tibia construct involved fixation with 3 consecutive locking screws applied across 3 cortices proximally from the level of the syndesmosis. All fixations were tested in axial external rotation to failure on an electromagnetic test frame (MTS 858 Mini-Bionix test machine, MTS Corp, Eden Praire, MN, United States). Torque at 30 degrees external rotation, failure torque, and external rotation angle at failure were compared between both groups and statistically analyzed. RESULTS: The fibula pro-tibia construct demonstrated a statistically higher torque at 30 degrees external rotation (4.421 ± 0.796 N/m vs 1.451 ± 0.467 N/m; t -test P = 0.000), as well as maximum torque at failure (5.079 ± 0.694N/m vs 2.299 ± 0.931 N/m; t -test P = 0.001) compared to the standard locking plate construct. The fibula pro-tibia construct also had a lower external rotation angle at failure (54.7 ± 14.5 vs 67.7 ± 22.9). CONCLUSION: The fibula pro-tibia locking plate construct demonstrates biomechanical superiority to standard locking plates in fixation of unstable ankle fractures in this saw bone model. There is merit in the use of this construct in patients with unstable osteoporotic ankle fractures as it may aid improved clinical outcomes.",2021,World journal of orthopedics,10.5312/wjo.v12.i8.548,2021-08-18,Tosan Okoro; Kar Hao Teoh; Hiro Tanaka,Ankle injuries; Improved stability; Osteoporotic fractures; Pro-tibia fixation; Simulated biomechanical analysis; Unstable ankle fractures,0.32567699963428753,0.04294408464225562,False
34485100,Calcar-guided short-stem total hip arthroplasty: Will it be the future standard? Review and perspectives.,"Short stems in total hip arthroplasty (THA) are becoming increasingly popular. In Germany, already 10.4% of all primary THAs are performed using a cementless short stem. The concept of modern, calcar-guided, short stems aims for an individualized reconstruction of the hip anatomy by following the calcar of the femoral neck, a bone- and soft-tissue-sparing implantation technique, and physiological loading. The stem design uses either metaphyseal fixation alone or additional diaphyseal anchoring, depending on the stem alignment and indication. These individualized anchorage types increase the potential indications for the safe use of a short stem. The design features may account for potential advantages of current short stem implants compared with earlier short-stem designs, particularly in cases of reduced bone quality or osteonecrosis of the femoral head and femoral neck fractures. The implantation technique, however, requires distinct knowledge regarding the characteristics of varus and valgus positioning, with the potential for clinical consequences. A learning curve for surgeons new to this technique must be taken into account. Cortical contact with the distal lateral cortex appears to be crucial to provide sufficient primary stability, and the use of intraoperative imaging to identify ""undersizing"" is highly recommended. Current results of several national registries indicate that calcar-guided short stems are among the most successful implants in terms of mid-term survivorship. However, long-term data remain scarce. This review introduces the characteristics of calcar-guided short-stem THA and summarizes the current evidence.",2021,World journal of orthopedics,10.5312/wjo.v12.i8.534,2021-08-18,Karl Philipp Kutzner,Anchorage; Calcar-guided; Classification; Indications; Optimys; Short stem; Total hip arthroplasty,0.31419713753058254,0.09775416378903533,False
34485099,International recognition of the Ilizarov bone reconstruction techniques: Current practice and research (dedicated to 100 th birthday of G. A. Ilizarov).,"The Ilizarov method is one of the current methods used in bone reconstruction. It originated in the middle of the past century and comprises a number of bone reconstruction techniques executed with a ring external fixator developed by Ilizarov GA. Its main merits are viable new bone formation through distraction osteogenesis, high union rates and functional use of the limb throughout the course of treatment. The study of the phenomenon of distraction osteogenesis induced by tension stress with the Ilizarov apparatus was the impetus for advancement in bone reconstruction surgery. Since then, the original method has been used along with a number of its modifications developed due to emergence of new fixation devices and techniques of their application such as hexapod external fixators and motorized intramedullary lengthening nails. They gave rise to a relatively new orthopedic subspecialty termed ""limb lengthening and reconstruction surgery"". Based on a comprehensive literature search, we summarized the recent clinical practice and research in bone reconstruction by the Ilizarov method with a special focus on its modification and recognition by the world orthopedic community. The international influence of the Ilizarov method was reviewed in regard to the origin country of the authors and journal's rating. The Ilizarov method and other techniques based on distraction osteogenesis have been used in many countries and on all populated continents. It proves its international significance and confirms the greatest contribution of Ilizarov GA to bone reconstruction surgery.",2021,World journal of orthopedics,10.5312/wjo.v12.i8.515,2021-08-18,Tatiana A Malkova; Dmitry Y Borzunov,Arthrodesis; Bone defect; Bone lengthening; Bone transport; Distraction osteogenesis; Ilizarov apparatus; Ilizarov method,0.42831082090528094,0.17892860377389386,False
34354938,Arthroscopic removal as an effective treatment option for intra-articular osteoid osteoma of the knee.,"BACKGROUND: Intra-articular osteoid osteoma (iaOO) can be found in 5.2% up to 10% of cases. They may cause non-specific symptoms, mimicking degenerative or traumatic pathologies. If iaOO is left untreated, it may lead to severe muscle atrophy, tenderness, swelling, and limited range of motion. Therefore, surgical treatment is recommended. The main goal of surgical treatment is complete removal or destruction of iaOO. AIM: To evaluate the efficiency of arthroscopic removal of iaOO of the knee in our cases and cases available in the literature. METHODS: Analysis of available hospital records of four patients with iaOO of the knee treated by arthroscopic removal from August 2005 to December 2015 at our Department was performed. All patients had a diagnosis of iaOO confirmed by histopathologic analysis. Additional literature review of cases of iaOO of the knee available on PubMed and Google Scholar was made. All cases of iaOO of the knee treated by arthroscopic or arthroscopically assisted removal were reviewed in order to further evaluate the efficiency of the method. RESULTS: The average age of patients included in our study was 23.2 (range 16-37) years. The average duration of the symptoms prior to surgery was 14.2 (range 6-24) months. All of the patients had persistent knee pain. Three patients reported worsening of pain during the night, while two reported worsening of pain during activity. Three patients reported alleviation of pain on non-steroidal anti-inflammatory drugs (NSAIDs), while one patient reported partial alleviation of pain on NSAIDs. No intraoperative complications were noted, and the postoperative period was uneventful in all patients. The patients reported immediate pain relief in the postoperative period. No recurrence of the disease was noted in any of the patients during the follow-up period of at least 24 mo. The literature review revealed 14 cases with an average age of 27.6 (range 16-48) years and onset of symptoms 27.7 (range 6-108) months prior to surgery, with recurrence of the disease noted in a single case. CONCLUSION: Arthroscopic removal is an efficient treatment method that allows excision of iaOO that is neither insufficient nor excessive, thus avoiding disease recurrence while obtaining adequate material for histopathologic analysis.",2021,World journal of orthopedics,10.5312/wjo.v12.i7.505,2021-07-18,Mihovil Plečko; Alan Mahnik; Damjan Dimnjaković; Ivan Bojanić,Arthroscopy; Bone diseases; Knee; Operative; Osteoid osteoma; Pathology; Surgical; Surgical procedures,0.34997727584519916,0.10544526045342514,False
34354937,Strategies and outcomes in severe open tibial shaft fractures at a major trauma center: A large retrospective case-series.,"BACKGROUND: Severe open tibia fractures are challenging to treat with a lack of published clear management strategies. Our aim was to provide an overview of the largest single-center experience in the literature, with minimum 1-year follow-up, of adult type 3 open tibial shaft fractures at Cambridge University Hospitals (a United Kingdom major trauma center). We sought to define patient characteristics and our main outcome measures were infection, union and re-fracture. AIM: To retrospectively define patient and injury characteristics, present our surgical methods and analyze our outcomes-namely infection, union and re-fracture rates. METHODS: Consecutive series of 74 patients with 75 open tibial fractures treated between 2014 and 2020 (26 classified as Gustilo-Anderson 3A, 47 were 3B and two were 3C). Nine patients underwent intramedullary nailing (IMN), 61 underwent Taylor spatial frame (TSF) fixation and 5 were treated with Masquelet technique (IMN and subsequent bone grafting). RESULTS: Mean follow-up was 16 mo (IMN) and 25 mo (TSF). We had an infection rate of 6.7% (5), non-union rate of 4% (3) and re-fracture rate of 2.7% (2). Average time to union was 22 wk for IMN and 38.6 wk for TSF. Thirty-three cases had a bone defect with a mean of 5.4 cm (2-11). Patient age, sex, diabetes, smoking status or injury severity did not have a significant effect on union time with either fixation method. Our limb salvage rate was 98.7%. CONCLUSION: Grade 1 to 3A injuries can effectively be treated with reamed or unreamed IMN. Grade 3B/C injuries are best treated by circular external fixators as they provide good, reproducible outcomes and allow large bone defects to be addressed via distraction osteogenesis.",2021,World journal of orthopedics,10.5312/wjo.v12.i7.495,2021-07-18,Kavi H Patel; Karl Logan; Matija Krkovic,Bone defect; Intramedullary nailing; Open fracture; Taylor spatial frame; Tibia,0.3541953791984673,0.08037676404461047,False
34354936,"Arthrodesis of the first metatarsophalangeal joint: The ""when and how"".","Arthrodesis of the first metatarsophalangeal (MTP) joint has been established as the ""gold standard"" for the treatment of several first ray disorders, due to its perceived efficacy and the consistently reported good results in the literature. Arthrodesis is a commonly performed procedure for the treatment of end stage arthritis, rheumatoid arthritis with severe deformity, selected cases of severe hallux valgus (with or without signs of degenerative joint disease), as well as a salvage procedure after failed previous operation of the first ray. The goals of a successful 1 st MTP arthrodesis are pain alleviation and deformity correction in order to restore a comfortable gait pattern and to improve shoe wear. Several techniques have been reported with several proposals regarding the preparation of the articular surfaces and the method of definitive fixation. As with any given surgical procedure, various complications may occur after arthrodesis of the 1 st MTP joint, namely delayed union, nonunion, malunion, irritating hardware, etc.",2021,World journal of orthopedics,10.5312/wjo.v12.i7.485,2021-07-18,Panagiotis Koutsouradis; Olga D Savvidou; Emmanouil D Stamatis,Complications; First metatarsophalangeal joint arthrodesis; Indications; Surgical techniques,0.35521844536658126,0.08527574827814442,False
34354935,Technological advancements in the analysis of human motion and posture management through digital devices.,"Technological development of motion and posture analyses is rapidly progressing, especially in rehabilitation settings and sport biomechanics. Consequently, clear discrimination among different measurement systems is required to diversify their use as needed. This review aims to resume the currently used motion and posture analysis systems, clarify and suggest the appropriate approaches suitable for specific cases or contexts. The currently gold standard systems of motion analysis, widely used in clinical settings, present several limitations related to marker placement or long procedure time. Fully automated and markerless systems are overcoming these drawbacks for conducting biomechanical studies, especially outside laboratories. Similarly, new posture analysis techniques are emerging, often driven by the need for fast and non-invasive methods to obtain high-precision results. These new technologies have also become effective for children or adolescents with non-specific back pain and postural insufficiencies. The evolutions of these methods aim to standardize measurements and provide manageable tools in clinical practice for the early diagnosis of musculoskeletal pathologies and to monitor daily improvements of each patient. Herein, these devices and their uses are described, providing researchers, clinicians, orthopedics, physical therapists, and sports coaches an effective guide to use new technologies in their practice as instruments of diagnosis, therapy, and prevention.",2021,World journal of orthopedics,10.5312/wjo.v12.i7.467,2021-07-18,Federico Roggio; Silvia Ravalli; Grazia Maugeri; Antonino Bianco; Antonio Palma; Michelino Di Rosa; Giuseppe Musumeci,Gait analysis; Inertial measurement unit; Motion capture; Posture; Rasterstereography; Wearable devices,0.40451650288492413,0.12482292081419652,False
